Mission_ID,Grid_ID,Image,Row,Col,Pixel_X,Pixel_Y,Northing,Easting,Average_NDVI,Average_NDRE,Average_SAVI,Vegetation_Ratio,Canopy_Coverage,Crop_Stress_Indicator,Average_Red,Average_Green,Average_NIR,Temperature,Humidity,Rainfall,Wind_Speed,Soil_Moisture,Soil_pH,Crop_Type,Crop_Growth_Stage,Status,Latitude,Longitude
20260724_123113,G_7_24,odm_orthophoto,7,24,1127,382,4299953.456088329,618824.5223674418,0.69148135,0.1501109,4.403327e-05,0.829923273657289,84.1005967604433,30.851864,3.3058707e-06,4.2765405e-06,1.798426e-05,29.71,65.4,4.6,5.47,31.32,6.97,Wheat,Vegetative,HEALTHY,38.84037423647712,-7.6308608483870906
20260724_123113,G_7_25,odm_orthophoto,7,25,1173,382,4299953.456088329,618826.8217871028,0.7197434,0.14032954,4.671031e-05,0.8951406649616368,89.94032395566921,28.025663,2.9435257e-06,4.202905e-06,1.8514314e-05,27.53,65.89,4.26,1.35,37.01,6.56,Wheat,Vegetative,HEALTHY,38.84037392596263,-7.630834360680734
20260724_123113,G_7_26,odm_orthophoto,7,26,1219,382,4299953.456088329,618829.1212067639,0.68843704,0.13236593,4.1652103e-05,0.9586530264279624,96.88832054560956,31.156296,3.087242e-06,3.9615416e-06,1.6971842e-05,33.79,74.53,2.27,2.67,28.32,7.35,Wheat,Vegetative,HEALTHY,38.84037361544213,-7.630807872974786
20260724_123113,G_7_27,odm_orthophoto,7,27,1265,382,4299953.456088329,618831.420626425,0.5151484,0.094475366,2.9542613e-05,1.0,100.0,48.48516,4.5544557e-06,4.602896e-06,1.4402375e-05,31.24,68.66,1.45,4.42,38.97,7.12,Wheat,Vegetative,HEALTHY,38.840373304915644,-7.630781385269245
20260724_123113,G_7_28,odm_orthophoto,7,28,1311,382,4299953.456088329,618833.720046086,0.47876158,0.11663225,2.5647943e-05,1.0,100.0,52.123844,4.6557966e-06,4.100922e-06,1.320542e-05,34.47,69.1,0.23,3.63,37.39,6.67,Wheat,Vegetative,HEALTHY,38.84037299438314,-7.630754897564115
20260724_123113,G_7_29,odm_orthophoto,7,29,1357,382,4299953.456088329,618836.019465747,0.57499427,0.120313846,3.2732652e-05,0.8572037510656436,88.1074168797954,42.500572,3.9637953e-06,4.212287e-06,1.4875101e-05,31.23,80.95,14.43,2.05,29.8,7.22,Wheat,Vegetative,HEALTHY,38.84037268384463,-7.630728409859392
20260724_123113,G_7_30,odm_orthophoto,7,30,1403,382,4299953.456088329,618838.3188854081,0.62999696,0.13541684,3.8310744e-05,0.8572037510656436,87.46803069053708,37.000305,3.5944688e-06,4.3127125e-06,1.6365248e-05,28.14,68.27,9.91,0.61,40.62,6.66,Wheat,Vegetative,HEALTHY,38.84037237330011,-7.630701922155077
20260724_123113,G_7_31,odm_orthophoto,7,31,1449,382,4299953.456088329,618840.6183050692,0.4682695,0.0815704,3.0080559e-05,0.9092071611253196,91.64535379369138,53.173054,5.715743e-06,5.7651255e-06,1.5743028e-05,31.57,68.29,3.32,2.74,34.96,6.59,Wheat,Vegetative,HEALTHY,38.840372062749594,-7.630675434451171
20260724_123113,G_7_32,odm_orthophoto,7,32,1495,382,4299953.456088329,618842.9177247302,0.40805298,0.05836812,2.408809e-05,0.8486786018755328,85.5924978687127,59.194702,5.8560427e-06,6.136902e-06,1.3885726e-05,32.12,64.36,10.17,5.97,40.81,6.64,Wheat,Vegetative,HEALTHY,38.840371752193086,-7.630648946747674
20260724_123113,G_7_33,odm_orthophoto,7,33,1541,382,4299953.456088329,618845.2171443913,0.37303942,0.038715407,2.316406e-05,0.9838022165387894,98.55072463768116,62.696056,6.523654e-06,7.074268e-06,1.4245328e-05,30.65,72.13,12.05,5.18,36.02,6.79,Wheat,Vegetative,HEALTHY,38.84037144163056,-7.630622459044586
20260724_123113,G_7_34,odm_orthophoto,7,34,1587,382,4299953.456088329,618847.5165640523,0.3602219,0.032541707,2.2616985e-05,1.0,100.0,63.977814,6.72319e-06,7.486895e-06,1.4262501e-05,32.7,68.82,10.13,4.11,32.81,6.67,Wheat,Vegetative,HEALTHY,38.84037113106203,-7.630595971341907
20260724_123113,G_7_35,odm_orthophoto,7,35,1633,382,4299953.456088329,618849.8159837134,0.35499835,0.027116608,2.2703438e-05,1.0,100.0,64.50017,6.8800664e-06,7.7939185e-06,1.4448204e-05,28.12,60.64,9.35,3.75,35.23,6.81,Wheat,Vegetative,HEALTHY,38.840370820487486,-7.6305694836396345
20260724_123113,G_7_36,odm_orthophoto,7,36,1679,382,4299953.456088329,618852.1154033744,0.35851458,0.027054759,2.3023145e-05,1.0,100.0,64.148544,6.869777e-06,7.777987e-06,1.4544489e-05,29.11,73.38,10.54,2.06,35.1,6.9,Wheat,Vegetative,HEALTHY,38.84037050990696,-7.6305429959377715
20260724_123113,G_7_37,odm_orthophoto,7,37,1725,382,4299953.456088329,618854.4148230355,0.36417648,0.030799456,2.4148649e-05,1.0,100.0,63.582348,7.0269743e-06,7.920666e-06,1.507688e-05,28.09,63.78,8.0,1.58,33.06,6.63,Wheat,Vegetative,HEALTHY,38.84037019932042,-7.630516508236318
20260724_123113,G_7_38,odm_orthophoto,7,38,1771,382,4299953.456088329,618856.7142426965,0.37359992,0.037251867,2.5459738e-05,1.0,100.0,62.64001,7.1314616e-06,7.954677e-06,1.5618427e-05,28.76,72.43,7.9,4.32,26.97,6.82,Wheat,Vegetative,HEALTHY,38.84036988872788,-7.630490020535272
20260724_123113,G_7_39,odm_orthophoto,7,39,1817,382,4299953.456088329,618859.0136623576,0.40066457,0.049060676,2.7502005e-05,1.0,100.0,59.933544,6.8385975e-06,7.4062837e-06,1.6006354e-05,32.34,77.99,7.85,4.52,35.05,6.64,Wheat,Vegetative,HEALTHY,38.84036957812933,-7.630463532834634
20260724_123113,G_7_40,odm_orthophoto,7,40,1863,382,4299953.456088329,618861.3130820188,0.40484595,0.04792567,2.786065e-05,1.0,100.0,59.515404,6.8167396e-06,7.0879414e-06,1.6104052e-05,29.95,72.48,11.92,5.25,36.92,6.68,Wheat,Vegetative,HEALTHY,38.84036926752477,-7.630437045134405
20260724_123113,G_7_41,odm_orthophoto,7,41,1909,382,4299953.456088329,618863.6125016798,0.49985895,0.09592213,3.410844e-05,0.9893435635123614,99.4458653026428,50.014103,5.593074e-06,5.889401e-06,1.6963078e-05,27.73,75.3,12.14,5.14,35.2,7.02,Wheat,Vegetative,HEALTHY,38.84036895691422,-7.630410557434586
20260724_123113,G_7_42,odm_orthophoto,7,42,1955,382,4299953.456088329,618865.9119213409,0.5414598,0.121389866,4.0232106e-05,0.9820971867007672,98.63597612958228,45.85402,5.655409e-06,5.915538e-06,1.906678e-05,31.59,74.19,8.32,5.61,36.38,6.54,Wheat,Vegetative,HEALTHY,38.840368646297655,-7.630384069735174
20260724_123113,G_7_43,odm_orthophoto,7,43,2001,382,4299953.456088329,618868.2113410019,0.57509094,0.1497668,3.5288424e-05,0.9138959931798808,92.88150042625746,42.490906,4.2934435e-06,4.6143086e-06,1.6056738e-05,33.25,63.69,5.76,4.87,25.5,6.53,Wheat,Vegetative,HEALTHY,38.8403683356751,-7.630357582036171
20260724_123113,G_7_44,odm_orthophoto,7,44,2047,382,4299953.456088329,618870.510760663,0.56088305,0.13244027,3.6389894e-05,0.592071611253197,59.20716112531969,43.911697,4.7346884e-06,5.0443277e-06,1.6865182e-05,32.07,69.05,3.16,1.76,30.2,6.51,Wheat,Vegetative,HEALTHY,38.84036802504652,-7.630331094337578
20260724_123113,G_8_15,odm_orthophoto,8,15,713,433,4299950.906088367,618803.8275904922,0.34991175,0.067401335,1.612952e-05,0.970161977834612,97.0161977834612,65.00883,4.985331e-06,4.906669e-06,1.0362004e-05,35.43,73.32,3.6,5.64,26.61,6.87,Wheat,Vegetative,HEALTHY,38.84035405782114,-7.631099677985057
20260724_123113,G_8_16,odm_orthophoto,8,16,759,433,4299950.906088367,618806.1270101533,0.39954585,0.08763911,1.9488454e-05,1.0,100.0,60.045414,4.9063274e-06,3.8799694e-06,1.14026925e-05,31.77,65.96,11.04,3.55,41.39,6.37,Wheat,Vegetative,HEALTHY,38.840353747360936,-7.631073190283535
20260724_123113,G_8_17,odm_orthophoto,8,17,805,433,4299950.906088367,618808.4264298143,0.39742327,0.09098977,1.9292735e-05,1.0,100.0,60.257675,4.9198798e-06,4.0776686e-06,1.1351002e-05,29.92,67.71,10.32,3.92,40.1,6.53,Wheat,Vegetative,HEALTHY,38.84035343689474,-7.631046702582423
20260724_123113,G_8_18,odm_orthophoto,8,18,851,433,4299950.906088367,618810.7258494754,0.36684406,0.074374184,2.1691332e-05,0.8729752770673487,87.76641091219096,63.315594,7.0908445e-06,6.237396e-06,1.4321623e-05,31.79,69.63,12.44,4.7,40.89,6.64,Wheat,Vegetative,HEALTHY,38.840353126422514,-7.631020214881718
20260724_123113,G_8_19,odm_orthophoto,8,19,897,433,4299950.906088367,618813.0252691364,0.626858,0.16503143,3.5225028e-05,0.7570332480818415,76.68371696504688,37.3142,3.2850612e-06,3.4444263e-06,1.502719e-05,32.7,70.47,10.17,4.48,33.4,6.79,Wheat,Vegetative,HEALTHY,38.84035281594431,-7.630993727181421
20260724_123113,G_8_22,odm_orthophoto,8,22,1035,433,4299950.906088367,618819.9235281196,0.71057147,0.15178317,4.132129e-05,0.6636828644501279,66.96504688832054,28.942854,2.689671e-06,3.5815565e-06,1.6463988e-05,31.22,74.41,5.7,4.43,31.63,6.88,Wheat,Vegetative,HEALTHY,38.84035188447364,-7.630914264082984
20260724_123113,G_8_23,odm_orthophoto,8,23,1081,433,4299950.906088367,618822.2229477807,0.6948942,0.15098362,4.66332e-05,0.808610400682012,82.26768968456948,30.51058,3.1677653e-06,4.280887e-06,1.87129e-05,32.51,73.17,4.57,2.27,30.65,6.59,Wheat,Vegetative,HEALTHY,38.84035157397141,-7.63088777638432
20260724_123113,G_8_24,odm_orthophoto,8,24,1127,433,4299950.906088367,618824.5223674418,0.7227544,0.16018654,4.6878424e-05,0.8005115089514067,80.56265984654732,27.724558,2.9899807e-06,4.0191076e-06,1.8616802e-05,30.39,75.16,5.45,2.6,35.2,6.51,Wheat,Vegetative,HEALTHY,38.840351263463184,-7.6308612886860665
20260724_123113,G_8_25,odm_orthophoto,8,25,1173,433,4299950.906088367,618826.8217871028,0.70756406,0.14238168,4.153152e-05,0.9130434782608696,91.68797953964194,29.243595,2.7293436e-06,3.6691633e-06,1.6573731e-05,35.25,74.49,3.13,0.87,30.82,6.44,Wheat,Vegetative,HEALTHY,38.84035095294894,-7.630834800988222
20260724_123113,G_8_26,odm_orthophoto,8,26,1219,433,4299950.906088367,618829.1212067639,0.6330357,0.112239346,3.7289203e-05,1.0,100.0,36.696426,3.556547e-06,4.189953e-06,1.5986774e-05,30.97,69.73,2.35,2.51,39.29,6.68,Wheat,Vegetative,HEALTHY,38.8403506424287,-7.630808313290785
20260724_123113,G_8_27,odm_orthophoto,8,27,1265,433,4299950.906088367,618831.420626425,0.524476,0.11499328,2.6007034e-05,1.0,100.0,47.552402,3.80448e-06,3.7400564e-06,1.24737835e-05,28.72,73.64,12.52,4.56,34.73,6.47,Wheat,Vegetative,HEALTHY,38.84035033190245,-7.630781825593756
20260724_123113,G_8_28,odm_orthophoto,8,28,1311,433,4299950.906088367,618833.720046086,0.47362995,0.108222626,2.2445864e-05,0.8350383631713555,84.52685421994885,52.637005,4.1046337e-06,3.744975e-06,1.1586829e-05,32.33,66.18,0.29,1.77,31.62,6.67,Wheat,Vegetative,HEALTHY,38.840350021370206,-7.630755337897137
20260724_123113,G_8_29,odm_orthophoto,8,29,1357,433,4299950.906088367,618836.019465747,0.5865021,0.117201105,3.313702e-05,0.9019607843137256,90.8780903665814,41.349792,3.878105e-06,4.2106813e-06,1.4924198e-05,29.83,77.97,6.62,3.17,26.17,7.23,Wheat,Vegetative,HEALTHY,38.840349710831944,-7.630728850200925
20260724_123113,G_8_30,odm_orthophoto,8,30,1403,433,4299950.906088367,618838.3188854081,0.589509,0.1310469,3.643762e-05,0.9326513213981245,95.2685421994885,41.0491,4.217451e-06,4.4728304e-06,1.6363834e-05,33.66,72.69,3.4,3.11,34.15,6.84,Wheat,Vegetative,HEALTHY,38.840349400287685,-7.630702362505122
20260724_123113,G_8_31,odm_orthophoto,8,31,1449,433,4299950.906088367,618840.6183050692,0.578413,0.13242812,3.399575e-05,0.835464620630861,86.06138107416879,42.1587,4.280766e-06,4.525807e-06,1.5613137e-05,31.22,71.5,10.68,4.85,23.06,7.13,Wheat,Vegetative,HEALTHY,38.840349089737416,-7.630675874809728
20260724_123113,G_8_32,odm_orthophoto,8,32,1495,433,4299950.906088367,618842.9177247302,0.6330718,0.15659511,3.6228084e-05,0.9403239556692242,95.1832907075874,36.69282,3.4290333e-06,4.029819e-06,1.5505531e-05,30.27,76.23,13.62,1.17,35.6,6.29,Wheat,Vegetative,HEALTHY,38.84034877918116,-7.630649387114743
20260724_123113,G_8_33,odm_orthophoto,8,33,1541,433,4299950.906088367,618845.2171443913,0.5081708,0.10200093,3.0316794e-05,0.8951406649616368,91.30434782608695,49.182922,4.910308e-06,5.165392e-06,1.5016311e-05,29.27,66.18,5.63,1.04,26.18,7.13,Wheat,Vegetative,HEALTHY,38.8403484686189,-7.630622899420166
20260724_123113,G_8_34,odm_orthophoto,8,34,1587,433,4299950.906088367,618847.5165640523,0.48429003,0.08200506,2.9585999e-05,0.8751065643648764,88.40579710144928,51.571,5.3158624e-06,5.707002e-06,1.5178266e-05,29.56,64.27,8.87,4.26,29.14,6.87,Wheat,Vegetative,HEALTHY,38.84034815805062,-7.630596411725998
20260724_123113,G_8_35,odm_orthophoto,8,35,1633,433,4299950.906088367,618849.8159837134,0.4040093,0.04785385,2.524554e-05,0.9671781756180732,96.9309462915601,59.599068,6.249071e-06,6.8532877e-06,1.4664603e-05,32.71,73.8,11.16,3.37,15.97,6.43,Wheat,Vegetative,HEALTHY,38.84034784747634,-7.630569924032238
20260724_123113,G_8_36,odm_orthophoto,8,36,1679,433,4299950.906088367,618852.1154033744,0.383322,0.040643092,2.3167959e-05,1.0,100.0,61.6678,6.2331846e-06,6.9748567e-06,1.3956151e-05,32.55,63.3,3.75,3.6,31.99,7.08,Wheat,Vegetative,HEALTHY,38.840347536896054,-7.630543436338887
20260724_123113,G_8_37,odm_orthophoto,8,37,1725,433,4299950.906088367,618854.4148230355,0.36510605,0.031086909,2.267512e-05,1.0,100.0,63.489395,6.5817185e-06,7.4567592e-06,1.4140405e-05,30.22,70.49,7.79,3.05,29.8,6.59,Wheat,Vegetative,HEALTHY,38.840347226309774,-7.630516948645943
20260724_123113,G_8_38,odm_orthophoto,8,38,1771,433,4299950.906088367,618856.7142426965,0.36135477,0.028428052,2.2600145e-05,1.0,100.0,63.864525,6.66433e-06,7.5418557e-06,1.4198026e-05,31.13,85.5,2.18,2.75,32.35,6.94,Wheat,Vegetative,HEALTHY,38.84034691571748,-7.6304904609534105
20260724_123113,G_8_39,odm_orthophoto,8,39,1817,433,4299950.906088367,618859.0136623576,0.36312878,0.027972098,2.3152768e-05,1.0,100.0,63.687122,6.7721166e-06,7.603276e-06,1.4490032e-05,31.0,73.03,1.79,4.04,32.9,6.4,Wheat,Vegetative,HEALTHY,38.84034660511918,-7.630463973261286
20260724_123113,G_8_40,odm_orthophoto,8,40,1863,433,4299950.906088367,618861.3130820188,0.3709806,0.031307507,2.464868e-05,1.0,100.0,62.90194,6.96148e-06,7.684939e-06,1.5178071e-05,30.79,76.86,8.63,0.84,42.62,7.06,Wheat,Vegetative,HEALTHY,38.84034629451488,-7.6304374855695665
20260724_123113,G_8_41,odm_orthophoto,8,41,1909,433,4299950.906088367,618863.6125016798,0.3788429,0.03524408,2.5961104e-05,1.0,100.0,62.11571,7.096828e-06,7.669998e-06,1.5750926e-05,31.89,77.84,3.69,2.2,32.86,6.89,Wheat,Vegetative,HEALTHY,38.840345983904584,-7.6304109978782595
20260724_123113,G_8_42,odm_orthophoto,8,42,1955,433,4299950.906088367,618865.9119213409,0.38495094,0.036461264,2.6291864e-05,1.0,100.0,61.504906,7.0097926e-06,7.389766e-06,1.5774149e-05,31.4,76.17,13.1,1.6,34.46,6.7,Wheat,Vegetative,HEALTHY,38.840345673288276,-7.630384510187359
20260724_123113,G_8_43,odm_orthophoto,8,43,2001,433,4299950.906088367,618868.2113410019,0.4192829,0.051378515,2.9228764e-05,1.0,100.0,58.07171,6.762839e-06,7.0022597e-06,1.6506217e-05,29.96,70.65,14.47,4.51,30.27,7.27,Wheat,Vegetative,HEALTHY,38.840345362665964,-7.6303580224968695
20260724_123113,G_8_44,odm_orthophoto,8,44,2047,433,4299950.906088367,618870.510760663,0.46325245,0.08052747,3.2331518e-05,1.0,100.0,53.67476,6.2867703e-06,6.3590514e-06,1.7064449e-05,34.43,75.03,1.84,3.19,42.42,7.0,Wheat,Vegetative,HEALTHY,38.84034505203765,-7.630331534806786
20260724_123113,G_8_45,odm_orthophoto,8,45,2093,433,4299950.906088367,618872.810180324,0.56402624,0.13656835,3.6797424e-05,0.9671781756180732,96.71781756180732,43.597378,4.662685e-06,5.0995e-06,1.6929034e-05,32.38,64.54,14.48,0.67,45.0,7.03,Wheat,Vegetative,HEALTHY,38.84034474140332,-7.630305047117112
20260724_123113,G_9_14,odm_orthophoto,9,14,667,484,4299948.3560884055,618801.5281708312,0.34717348,0.06622743,1.5068477e-05,0.8154305200341005,81.54305200341005,65.28265,4.7217227e-06,4.7902636e-06,9.744695e-06,32.57,75.65,9.91,2.34,37.58,6.87,Wheat,Vegetative,HEALTHY,38.84033139525876,-7.631126605900344
20260724_123113,G_9_15,odm_orthophoto,9,15,713,484,4299948.3560884055,618803.8275904922,0.39005584,0.088119194,1.7952856e-05,0.985080988917306,98.59335038363172,60.994415,4.644756e-06,4.067551e-06,1.0629226e-05,30.29,68.48,3.02,2.78,31.32,6.98,Wheat,Vegetative,HEALTHY,38.84033108480482,-7.631100118206925
20260724_123113,G_9_16,odm_orthophoto,9,16,759,484,4299948.3560884055,618806.1270101533,0.40842158,0.10124944,1.9341462e-05,1.0,100.0,59.15784,4.671202e-06,4.013454e-06,1.1118561e-05,32.86,68.84,10.97,4.44,30.64,6.23,Wheat,Vegetative,HEALTHY,38.84033077434487,-7.631073630513915
20260724_123113,G_9_17,odm_orthophoto,9,17,805,484,4299948.3560884055,618808.4264298143,0.3872456,0.07971384,1.994276e-05,1.0,100.0,61.27544,5.291976e-06,4.056424e-06,1.1939794e-05,29.33,68.28,3.88,5.71,26.09,6.77,Wheat,Vegetative,HEALTHY,38.840330463878914,-7.6310471428213145
20260724_123113,G_9_18,odm_orthophoto,9,18,851,484,4299948.3560884055,618810.7258494754,0.4169722,0.09222543,2.154533e-05,0.9884910485933504,98.9769820971867,58.302784,5.017361e-06,3.9489123e-06,1.219939e-05,29.73,74.1,7.64,3.46,33.21,6.51,Wheat,Vegetative,HEALTHY,38.84033015340695,-7.631020655129121
20260724_123113,G_9_19,odm_orthophoto,9,19,897,484,4299948.3560884055,618813.0252691364,0.7218437,0.18548864,4.177675e-05,0.8260869565217391,84.18584825234441,27.815628,2.633709e-06,2.8469105e-06,1.6559841e-05,31.82,68.29,8.71,2.66,27.98,6.69,Wheat,Vegetative,HEALTHY,38.840329842929,-7.630994167437335
20260724_123113,G_9_20,odm_orthophoto,9,20,943,484,4299948.3560884055,618815.3246887975,0.7580932,0.20317167,4.352119e-05,0.6722080136402387,69.82097186700767,24.190681,2.3174264e-06,2.764387e-06,1.6825057e-05,34.25,78.72,10.8,2.18,28.67,6.91,Wheat,Vegetative,HEALTHY,38.84032953244503,-7.63096767974596
20260724_123113,G_9_21,odm_orthophoto,9,21,989,484,4299948.3560884055,618817.6241084585,0.7582486,0.17231207,4.6992183e-05,0.9117647058823528,91.34697357203753,24.175137,2.4757492e-06,3.5920195e-06,1.814046e-05,29.92,71.03,2.03,3.33,27.26,6.6,Wheat,Vegetative,HEALTHY,38.84032922195506,-7.630941192054992
20260724_123113,G_9_22,odm_orthophoto,9,22,1035,484,4299948.3560884055,618819.9235281196,0.66735756,0.14962764,4.0405645e-05,0.6901108269394715,69.82097186700767,33.264244,3.2480802e-06,4.062793e-06,1.6717187e-05,32.99,69.93,7.03,3.32,36.68,6.88,Wheat,Vegetative,HEALTHY,38.84032891145909,-7.630914704364433
20260724_123113,G_9_23,odm_orthophoto,9,23,1081,484,4299948.3560884055,618822.2229477807,0.680311,0.15503448,4.2523952e-05,0.9254049445865302,93.77664109121908,31.968897,3.3971905e-06,4.408316e-06,1.7572438e-05,30.48,71.78,14.95,4.5,41.35,6.93,Wheat,Vegetative,HEALTHY,38.840328600957115,-7.630888216674282
20260724_123113,G_9_24,odm_orthophoto,9,24,1127,484,4299948.3560884055,618824.5223674418,0.76819694,0.17702603,5.012168e-05,0.9910485933503836,99.19011082693947,23.180305,2.5229872e-06,3.5614885e-06,1.9230947e-05,33.6,74.63,12.89,2.24,38.97,7.55,Wheat,Vegetative,HEALTHY,38.84032829044913,-7.63086172898454
20260724_123113,G_9_25,odm_orthophoto,9,25,1173,484,4299948.3560884055,618826.8217871028,0.6255857,0.11920355,3.5771285e-05,0.9846547314578004,99.0622335890878,37.441433,3.5635528e-06,4.128725e-06,1.5487776e-05,32.42,78.11,13.26,5.39,31.75,6.29,Wheat,Vegetative,HEALTHY,38.84032797993515,-7.630835241295205
20260724_123113,G_9_26,odm_orthophoto,9,26,1219,484,4299948.3560884055,618829.1212067639,0.551133,0.12284415,3.123977e-05,1.0,100.0,44.886703,4.186176e-06,4.261691e-06,1.4599832e-05,30.31,82.04,7.14,2.02,34.26,7.01,Wheat,Vegetative,HEALTHY,38.84032766941515,-7.6308087536062805
20260724_123113,G_9_27,odm_orthophoto,9,27,1265,484,4299948.3560884055,618831.420626425,0.47162834,0.111430995,2.183853e-05,0.9710144927536232,97.22932651321398,52.83717,4.081761e-06,3.6682848e-06,1.1361499e-05,29.86,70.48,1.21,3.72,35.12,7.14,Wheat,Vegetative,HEALTHY,38.84032735888916,-7.630782265917764
20260724_123113,G_9_28,odm_orthophoto,9,28,1311,484,4299948.3560884055,618833.720046086,0.48451364,0.09402765,2.4293908e-05,0.9458653026427962,95.05541346973573,51.548637,4.3050427e-06,4.2024258e-06,1.2403287e-05,28.59,71.49,10.69,3.61,24.8,7.09,Wheat,Vegetative,HEALTHY,38.84032704835716,-7.6307557782296564
20260724_123113,G_9_29,odm_orthophoto,9,29,1357,484,4299948.3560884055,618836.019465747,0.5890285,0.12754892,3.351375e-05,0.8013640238704177,82.05456095481671,41.097153,3.8964085e-06,4.183404e-06,1.5068089e-05,30.26,68.34,7.68,4.16,28.95,7.04,Wheat,Vegetative,HEALTHY,38.84032673781916,-7.630729290541956
20260724_123113,G_9_30,odm_orthophoto,9,30,1403,484,4299948.3560884055,618838.3188854081,0.584944,0.14152527,3.706289e-05,0.8495311167945439,85.93350383631714,41.5056,4.3512446e-06,4.454079e-06,1.6706072e-05,28.62,70.62,14.3,2.31,38.72,6.37,Wheat,Vegetative,HEALTHY,38.84032642727516,-7.630702802854666
20260724_123113,G_9_31,odm_orthophoto,9,31,1449,484,4299948.3560884055,618840.6183050692,0.697951,0.17498258,3.9606355e-05,0.736999147485081,75.57544757033247,30.204899,2.6869277e-06,3.4440152e-06,1.5889562e-05,33.16,78.31,14.78,3.56,31.64,6.46,Wheat,Vegetative,HEALTHY,38.84032611672515,-7.630676315167783
20260724_123113,G_9_32,odm_orthophoto,9,32,1495,484,4299948.3560884055,618842.9177247302,0.61224294,0.14392476,3.7743517e-05,0.8107416879795396,82.94970161977835,38.775707,3.885933e-06,4.3471337e-06,1.646763e-05,30.92,72.15,4.69,0.6,33.42,6.24,Wheat,Vegetative,HEALTHY,38.84032580616914,-7.63064982748131
20260724_123113,G_9_33,odm_orthophoto,9,33,1541,484,4299948.3560884055,618845.2171443913,0.525113,0.112803,2.9135721e-05,0.814151747655584,82.65132139812447,47.4887,4.4237418e-06,4.611569e-06,1.4136012e-05,32.6,73.51,0.96,5.14,39.58,6.56,Wheat,Vegetative,HEALTHY,38.84032549560713,-7.630623339795244
20260724_123113,G_9_34,odm_orthophoto,9,34,1587,484,4299948.3560884055,618847.5165640523,0.6035748,0.14845824,3.162518e-05,0.908780903665814,91.98635976129582,39.642517,3.3367494e-06,3.7702293e-06,1.3878855e-05,27.74,72.76,13.42,1.26,29.84,6.78,Wheat,Vegetative,HEALTHY,38.8403251850391,-7.630596852109587
20260724_123113,G_9_35,odm_orthophoto,9,35,1633,484,4299948.3560884055,618849.8159837134,0.5679623,0.12627596,3.701476e-05,0.8478260869565217,86.1466325660699,43.20377,4.7521257e-06,5.119099e-06,1.7090922e-05,32.68,74.43,5.27,5.93,23.03,7.25,Wheat,Vegetative,HEALTHY,38.84032487446508,-7.630570364424338
20260724_123113,G_9_36,odm_orthophoto,9,36,1679,484,4299948.3560884055,618852.1154033744,0.55477923,0.11307549,3.1999018e-05,0.9156010230179028,92.24211423699916,44.522076,4.336884e-06,4.883583e-06,1.5003645e-05,30.1,67.56,0.65,0.85,37.39,6.34,Wheat,Vegetative,HEALTHY,38.84032456388505,-7.630543876739499
20260724_123113,G_9_37,odm_orthophoto,9,37,1725,484,4299948.3560884055,618854.4148230355,0.44062734,0.063268684,2.675336e-05,0.8576300085251491,86.70076726342711,55.937267,5.702672e-06,6.1808396e-06,1.4620823e-05,32.42,62.61,3.16,4.03,33.09,6.85,Wheat,Vegetative,HEALTHY,38.840324253299016,-7.630517389055068
20260724_123113,G_9_38,odm_orthophoto,9,38,1771,484,4299948.3560884055,618856.7142426965,0.392788,0.043912474,2.4448595e-05,0.979539641943734,98.20971867007673,60.7212,6.3224197e-06,6.9369366e-06,1.4472292e-05,30.46,67.45,5.02,4.29,27.01,6.66,Wheat,Vegetative,HEALTHY,38.84032394270699,-7.630490901371046
20260724_123113,G_9_39,odm_orthophoto,9,39,1817,484,4299948.3560884055,618859.0136623576,0.37904832,0.03764693,2.2947163e-05,1.0,100.0,62.095165,6.2909257e-06,7.0406177e-06,1.394029e-05,31.09,67.42,0.97,2.96,32.17,7.03,Wheat,Vegetative,HEALTHY,38.840323632108934,-7.630464413687433
20260724_123113,G_9_40,odm_orthophoto,9,40,1863,484,4299948.3560884055,618861.3130820188,0.36778948,0.030514605,2.2466858e-05,1.0,100.0,63.22105,6.44044e-06,7.199557e-06,1.3929699e-05,29.64,73.62,4.7,1.66,33.52,6.81,Wheat,Vegetative,HEALTHY,38.84032332150489,-7.630437926004226
20260724_123113,G_9_41,odm_orthophoto,9,41,1909,484,4299948.3560884055,618863.6125016798,0.36428803,0.029684855,2.2198466e-05,1.0,100.0,63.571198,6.4584983e-06,7.205145e-06,1.3858288e-05,34.89,72.54,7.75,5.34,38.97,6.64,Wheat,Vegetative,HEALTHY,38.84032301089484,-7.6304114383214285
20260724_123113,G_9_42,odm_orthophoto,9,42,1955,484,4299948.3560884055,618865.9119213409,0.36488894,0.029508179,2.3380402e-05,1.0,100.0,63.51111,6.779629e-06,7.523738e-06,1.4573431e-05,27.86,71.52,11.09,1.13,22.67,6.88,Wheat,Vegetative,HEALTHY,38.8403227002788,-7.630384950639041
20260724_123113,G_9_43,odm_orthophoto,9,43,2001,484,4299948.3560884055,618868.2113410019,0.36740053,0.028313229,2.6006306e-05,1.0,100.0,63.25995,7.4582736e-06,8.14765e-06,1.6127451e-05,30.33,64.98,0.87,4.09,42.03,6.73,Wheat,Vegetative,HEALTHY,38.84032238965673,-7.630358462957062
