Mission_ID,Grid_ID,Image,Row,Col,Pixel_X,Pixel_Y,Northing,Easting,Average_NDVI,Average_NDRE,Average_SAVI,Vegetation_Ratio,Canopy_Coverage,Crop_Stress_Indicator,Average_Red,Average_Green,Average_NIR,Temperature,Humidity,Rainfall,Wind_Speed,Soil_Moisture,Soil_pH,Crop_Type,Crop_Growth_Stage,Status
20260724_123113,G_25_38,odm_orthophoto,25,38,1771,1300,4299907.556089017,618856.7142426965,0.663782,0.14674878,3.6046727e-05,0.8678601875532822,88.57630008525149,33.6218,2.904839e-06,3.5961614e-06,1.492086e-05,30.09,64.31,13.11,5.67,30.03,6.94,Wheat,Vegetative,HEALTHY
20260724_123113,G_25_39,odm_orthophoto,25,39,1817,1300,4299907.556089017,618859.0136623576,0.55862397,0.11601964,3.077035e-05,0.7706734867860188,79.11338448422848,44.137604,4.023179e-06,4.1997982e-06,1.4280342e-05,30.86,70.07,4.13,2.84,39.48,6.8,Wheat,Vegetative,HEALTHY
20260724_123113,G_25_40,odm_orthophoto,25,40,1863,1300,4299907.556089017,618861.3130820188,0.55481666,0.11379463,2.6799375e-05,0.8687127024722933,88.83205456095482,44.518333,3.493782e-06,3.7077243e-06,1.24272e-05,32.48,70.76,8.99,2.92,27.88,6.86,Wheat,Vegetative,HEALTHY
20260724_123113,G_25_41,odm_orthophoto,25,41,1909,1300,4299907.556089017,618863.6125016798,0.57259065,0.10245137,3.243361e-05,0.8601875532821824,87.5532821824382,42.740936,4.0757045e-06,4.5323054e-06,1.4887323e-05,31.39,79.47,2.49,1.31,38.02,6.49,Wheat,Vegetative,HEALTHY
20260724_123113,G_25_42,odm_orthophoto,25,42,1955,1300,4299907.556089017,618865.9119213409,0.5204218,0.082386896,3.0890245e-05,0.8384484228473998,84.99573742540495,47.95782,4.798504e-06,5.052945e-06,1.5095665e-05,32.18,64.81,14.85,3.82,25.01,6.71,Wheat,Vegetative,HEALTHY
20260724_123113,G_25_43,odm_orthophoto,25,43,2001,1300,4299907.556089017,618868.2113410019,0.4442156,0.07982645,2.662982e-05,1.0,100.0,55.57844,5.605651e-06,5.2146142e-06,1.4482615e-05,28.94,76.09,1.68,5.47,27.7,6.99,Wheat,Vegetative,HEALTHY
20260724_123113,G_25_44,odm_orthophoto,25,44,2047,1300,4299907.556089017,618870.510760663,0.4372369,0.075708665,2.685488e-05,0.7169650468883205,72.16538789428814,56.27631,5.865417e-06,5.33152e-06,1.4817414e-05,30.82,76.3,5.41,2.55,29.67,7.08,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_4,odm_orthophoto,26,4,207,1351,4299905.006089055,618778.5339742205,0.46844065,0.07237539,2.0540456e-05,0.9910485933503836,99.10485933503837,53.155933,3.8853364e-06,4.1967564e-06,1.0732356e-05,30.48,83.51,9.28,5.51,33.21,6.78,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_5,odm_orthophoto,26,5,253,1351,4299905.006089055,618780.8333938817,0.4740639,0.06891081,2.2631908e-05,1.0,100.0,52.593613,4.1819894e-06,4.4600592e-06,1.17262e-05,31.52,68.82,7.19,0.55,32.36,6.9,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_6,odm_orthophoto,26,6,299,1351,4299905.006089055,618783.1328135427,0.48321438,0.0716986,2.778305e-05,0.8533674339300937,85.93350383631714,51.678562,5.0167764e-06,5.57697e-06,1.4278176e-05,31.11,70.95,6.49,5.2,26.42,7.02,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_7,odm_orthophoto,26,7,345,1351,4299905.006089055,618785.4322332038,0.465564,0.040649064,3.395145e-05,0.9676044330775788,97.05882352941177,53.4436,6.529512e-06,7.056108e-06,1.7847224e-05,30.08,63.04,9.37,2.45,30.3,7.0,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_8,odm_orthophoto,26,8,391,1351,4299905.006089055,618787.7316528648,0.4529142,0.028487075,3.330067e-05,0.7378516624040921,73.99829497016198,54.708576,6.706729e-06,7.3033284e-06,1.7807508e-05,33.1,73.71,9.26,5.32,28.36,6.53,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_9,odm_orthophoto,26,9,437,1351,4299905.006089055,618790.0310725259,0.4570027,0.034333497,2.817717e-05,0.8631713554987213,86.87127024722933,54.29973,5.658442e-06,5.9280433e-06,1.5051245e-05,32.76,76.86,14.43,5.28,36.03,7.08,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_10,odm_orthophoto,26,10,483,1351,4299905.006089055,618792.330492187,0.4525096,0.033571742,3.704503e-05,0.9215686274509803,93.307757885763,54.749035,7.5844887e-06,8.66581e-06,1.993353e-05,29.85,68.34,5.73,4.77,32.36,7.09,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_11,odm_orthophoto,26,11,529,1351,4299905.006089055,618794.629911848,0.5413094,0.08981249,3.8013026e-05,0.80306905370844,81.67092924126173,45.869057,5.8072037e-06,6.8577306e-06,1.8478831e-05,33.47,60.55,5.92,3.67,29.91,6.49,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_12,odm_orthophoto,26,12,575,1351,4299905.006089055,618796.929331509,0.5887463,0.12454316,3.485022e-05,0.5341005967604433,53.49531116794544,41.12537,4.720295e-06,5.471563e-06,1.6337544e-05,29.18,77.09,13.62,1.06,40.99,6.55,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_13,odm_orthophoto,26,13,621,1351,4299905.006089055,618799.2287511701,0.7422016,0.19484173,3.7345337e-05,0.7489343563512362,76.64109121909634,25.779837,2.1261144e-06,2.691671e-06,1.4574987e-05,30.95,72.88,7.36,4.48,35.23,7.01,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_15,odm_orthophoto,26,15,713,1351,4299905.006089055,618803.8275904922,0.5137396,0.10522934,2.5607787e-05,0.9083546462063086,91.21909633418585,48.62604,4.0344057e-06,4.126082e-06,1.2570621e-05,29.57,68.79,6.25,1.91,34.4,6.32,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_16,odm_orthophoto,26,16,759,1351,4299905.006089055,618806.1270101533,0.47450936,0.108272806,2.2689615e-05,1.0,100.0,52.549065,4.1898616e-06,4.026059e-06,1.1753312e-05,30.19,78.03,2.88,3.49,29.24,7.08,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_17,odm_orthophoto,26,17,805,1351,4299905.006089055,618808.4264298143,0.5590007,0.12770908,2.9934105e-05,0.7800511508951407,80.17902813299233,44.099934,3.799891e-06,4.021509e-06,1.3778288e-05,29.64,69.6,5.04,0.83,38.99,6.42,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_18,odm_orthophoto,26,18,851,1351,4299905.006089055,618810.7258494754,0.59283286,0.12410812,3.363289e-05,0.8721227621483376,88.23529411764706,40.716713,3.7736731e-06,4.280683e-06,1.4985072e-05,34.35,65.99,10.53,2.75,25.46,6.5,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_19,odm_orthophoto,26,19,897,1351,4299905.006089055,618813.0252691364,0.5309392,0.094574824,3.2608503e-05,0.8554987212276215,86.99914748508098,46.90608,4.777191e-06,5.0179797e-06,1.5647143e-05,29.74,74.14,14.56,3.47,25.48,7.11,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_20,odm_orthophoto,26,20,943,1351,4299905.006089055,618815.3246887975,0.40276644,0.052614182,2.0886186e-05,0.9654731457800512,96.71781756180732,59.723354,5.2910946e-06,5.005374e-06,1.2253403e-05,31.08,75.34,3.55,2.68,32.68,7.58,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_21,odm_orthophoto,26,21,989,1351,4299905.006089055,618817.6241084585,0.53651595,0.10643892,2.633348e-05,0.763000852514919,77.53623188405797,46.348404,3.7610446e-06,4.0082227e-06,1.2539163e-05,30.9,71.45,3.66,5.77,33.35,6.9,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_22,odm_orthophoto,26,22,1035,1351,4299905.006089055,618819.9235281196,0.4829587,0.08873144,2.8221793e-05,0.9036658141517476,90.7928388746803,51.704132,5.0800445e-06,4.9275563e-06,1.44876785e-05,27.72,78.04,5.15,3.43,34.0,7.02,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_23,odm_orthophoto,26,23,1081,1351,4299905.006089055,618822.2229477807,0.55408216,0.10144935,2.7387967e-05,0.9198635976129582,93.52088661551578,44.591785,3.5334208e-06,3.990504e-06,1.2663051e-05,28.87,71.85,14.89,2.37,43.11,6.24,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_24,odm_orthophoto,26,24,1127,1351,4299905.006089055,618824.5223674418,0.5728564,0.10185974,3.237425e-05,0.8341858482523444,84.65473145780051,42.714355,3.9143642e-06,4.4091607e-06,1.4706198e-05,32.23,62.26,8.52,1.67,31.19,6.57,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_25,odm_orthophoto,26,25,1173,1351,4299905.006089055,618826.8217871028,0.4964079,0.086445265,3.0346724e-05,0.8137254901960784,83.07757885763,50.359215,5.2534797e-06,5.0647336e-06,1.5369473e-05,30.85,66.77,6.69,2.93,26.58,6.26,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_26,odm_orthophoto,26,26,1219,1351,4299905.006089055,618829.1212067639,0.48130494,0.102045804,2.3949024e-05,0.8303495311167945,84.31372549019608,51.869507,4.2985585e-06,4.101425e-06,1.2281834e-05,30.21,63.79,1.36,1.33,32.69,6.62,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_27,odm_orthophoto,26,27,1265,1351,4299905.006089055,618831.420626425,0.48721966,0.08726204,2.8040351e-05,0.8734015345268542,88.61892583120205,51.27803,5.042383e-06,4.760624e-06,1.43895295e-05,33.21,81.62,3.4,5.58,39.88,6.82,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_28,odm_orthophoto,26,28,1311,1351,4299905.006089055,618833.720046086,0.5375057,0.106678985,3.0295172e-05,0.7455242966751918,76.89684569479965,46.24943,4.4264048e-06,4.392805e-06,1.4525183e-05,29.53,62.11,6.62,1.67,34.86,6.75,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_29,odm_orthophoto,26,29,1357,1351,4299905.006089055,618836.019465747,0.55406576,0.10452618,2.76598e-05,0.8499573742540495,86.23188405797102,44.593422,3.6994106e-06,3.971402e-06,1.2919655e-05,35.53,72.22,3.17,1.39,34.11,6.85,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_30,odm_orthophoto,26,30,1403,1351,4299905.006089055,618838.3188854081,0.47456393,0.09228219,2.7284219e-05,0.8414322250639387,85.5072463768116,52.543606,5.059765e-06,4.6466284e-06,1.4154855e-05,28.65,73.19,0.01,0.66,35.11,6.63,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_31,odm_orthophoto,26,31,1449,1351,4299905.006089055,618840.6183050692,0.561301,0.1153289,3.0068102e-05,0.829923273657289,84.39897698209718,43.8699,3.80498e-06,3.944901e-06,1.3828047e-05,28.47,65.32,12.24,3.34,22.77,6.64,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_32,odm_orthophoto,26,32,1495,1351,4299905.006089055,618842.9177247302,0.5318686,0.10582819,2.8863698e-05,0.7894288150042625,80.64791133844842,46.81314,4.1759836e-06,4.207086e-06,1.3797571e-05,28.63,79.53,8.18,5.23,30.17,6.85,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_33,odm_orthophoto,26,33,1541,1351,4299905.006089055,618845.2171443913,0.49444702,0.09338915,2.8019433e-05,0.9893435635123614,99.4458653026428,50.5553,4.9732416e-06,4.7615968e-06,1.4313415e-05,29.4,77.24,13.21,2.62,28.99,6.24,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_34,odm_orthophoto,26,34,1587,1351,4299905.006089055,618847.5165640523,0.6038604,0.12506625,2.7946706e-05,0.93307757885763,94.16027280477408,39.61396,2.9791038e-06,3.3084402e-06,1.2294964e-05,33.44,71.66,3.92,0.87,37.5,6.62,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_35,odm_orthophoto,26,35,1633,1351,4299905.006089055,618849.8159837134,0.5458393,0.103950016,3.044263e-05,0.8537936913895993,87.59590792838875,45.41607,4.175636e-06,4.4665985e-06,1.4323564e-05,30.44,65.0,4.6,3.09,29.61,6.73,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_36,odm_orthophoto,26,36,1679,1351,4299905.006089055,618852.1154033744,0.48799106,0.09476689,2.7009923e-05,0.9121909633418585,91.77323103154306,51.20089,4.8126135e-06,4.7964527e-06,1.38162595e-05,32.08,68.92,13.67,4.05,33.36,6.8,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_37,odm_orthophoto,26,37,1725,1351,4299905.006089055,618854.4148230355,0.5741001,0.12131288,2.8966131e-05,0.9360613810741688,94.7144075021313,42.589993,3.5367784e-06,3.8144215e-06,1.3192485e-05,33.0,74.71,5.19,2.85,27.53,6.57,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_38,odm_orthophoto,26,38,1771,1351,4299905.006089055,618856.7142426965,0.54647046,0.11258623,3.2296906e-05,0.9394714407502132,95.22591645353793,45.352955,4.5194356e-06,4.75156e-06,1.52855e-05,29.59,74.76,4.37,4.81,37.78,6.77,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_39,odm_orthophoto,26,39,1817,1351,4299905.006089055,618859.0136623576,0.61780715,0.13174957,3.3314864e-05,0.8934356351236147,91.94373401534527,38.219284,3.3562906e-06,3.832994e-06,1.4461654e-05,32.72,71.33,4.74,1.54,29.12,6.8,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_40,odm_orthophoto,26,40,1863,1351,4299905.006089055,618861.3130820188,0.48545036,0.084005475,2.4197556e-05,0.881074168797954,89.08780903665814,51.45496,4.485825e-06,4.452549e-06,1.255195e-05,29.53,71.54,12.56,1.02,42.3,6.53,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_41,odm_orthophoto,26,41,1909,1351,4299905.006089055,618863.6125016798,0.45744607,0.063610114,2.7158381e-05,0.9109121909633419,92.02898550724638,54.25539,5.4459215e-06,5.4659454e-06,1.4499076e-05,30.79,70.18,6.76,1.24,27.0,6.73,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_42,odm_orthophoto,26,42,1955,1351,4299905.006089055,618865.9119213409,0.5377873,0.103788555,3.0680192e-05,0.9377664109121909,93.98976982097187,46.221268,4.379931e-06,4.484273e-06,1.4607054e-05,29.9,67.19,10.44,0.77,44.62,7.01,Wheat,Vegetative,HEALTHY
20260724_123113,G_26_43,odm_orthophoto,26,43,2001,1351,4299905.006089055,618868.2113410019,0.4037459,0.059552286,2.4601995e-05,0.8844842284739983,89.00255754475704,59.625412,6.07945e-06,5.3352114e-06,1.4280451e-05,33.79,73.46,12.66,2.2,40.03,6.43,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_3,odm_orthophoto,27,3,161,1402,4299902.456089093,618776.2345545595,0.4739608,0.07997954,1.9487334e-05,0.552003410059676,55.2003410059676,52.603924,3.6041388e-06,3.898944e-06,1.0100095e-05,30.48,76.75,2.17,0.66,36.71,6.89,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_4,odm_orthophoto,27,4,207,1402,4299902.456089093,618778.5339742205,0.47340408,0.07519174,1.9927103e-05,0.9718670076726342,97.3998294970162,52.659595,3.6783972e-06,4.007725e-06,1.0320955e-05,33.35,61.42,9.82,1.31,28.35,6.96,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_5,odm_orthophoto,27,5,253,1402,4299902.456089093,618780.8333938817,0.47438726,0.06676436,2.226975e-05,0.9160272804774083,92.07161125319693,52.56127,4.097282e-06,4.4280214e-06,1.1520769e-05,34.82,75.41,1.49,5.65,31.03,7.48,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_7,odm_orthophoto,27,7,345,1402,4299902.456089093,618785.4322332038,0.48014623,0.0237462,2.6873367e-05,0.7540494458653026,75.66069906223359,51.98538,4.9458904e-06,4.6935224e-06,1.3904051e-05,30.32,72.54,0.11,5.42,35.77,6.66,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_8,odm_orthophoto,27,8,391,1402,4299902.456089093,618787.7316528648,0.47268742,0.016943805,2.184724e-05,0.5481670929241261,55.02983802216539,52.73126,4.162853e-06,3.486159e-06,1.1445513e-05,29.0,82.92,7.15,4.17,28.54,6.77,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_9,odm_orthophoto,27,9,437,1402,4299902.456089093,618790.0310725259,0.4419969,0.033470113,2.3435756e-05,0.9752770673486786,97.61295822676897,55.80031,4.9290047e-06,5.4704587e-06,1.2741206e-05,31.49,70.56,2.88,1.8,21.17,6.65,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_10,odm_orthophoto,27,10,483,1402,4299902.456089093,618792.330492187,0.45339188,0.043982312,2.8247696e-05,1.0,100.0,54.66081,5.6459617e-06,6.416919e-06,1.506227e-05,28.53,69.12,9.27,4.5,41.94,6.76,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_11,odm_orthophoto,27,11,529,1402,4299902.456089093,618794.629911848,0.4466691,0.041425772,3.4239747e-05,1.0,100.0,55.33309,7.088697e-06,8.2499955e-06,1.8502553e-05,31.07,69.58,8.12,3.01,39.9,7.08,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_12,odm_orthophoto,27,12,575,1402,4299902.456089093,618796.929331509,0.4207632,0.025472935,3.8177524e-05,0.9948849104859335,99.48849104859335,57.92368,8.818636e-06,1.0428545e-05,2.1545258e-05,34.3,73.86,6.96,1.72,38.2,7.07,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_13,odm_orthophoto,27,13,621,1402,4299902.456089093,618799.2287511701,0.704773,0.17649618,4.242191e-05,0.8648763853367434,87.7237851662404,29.5227,3.3081742e-06,4.068007e-06,1.7449413e-05,34.64,66.17,4.73,5.89,33.62,6.32,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_14,odm_orthophoto,27,14,667,1402,4299902.456089093,618801.5281708312,0.61098677,0.15437588,3.11339e-05,0.5021312872975278,50.809889173060526,38.90132,3.2449452e-06,3.429227e-06,1.3623271e-05,29.56,80.42,8.52,5.48,32.2,7.03,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_15,odm_orthophoto,27,15,713,1402,4299902.456089093,618803.8275904922,0.49052244,0.10902009,2.2418948e-05,0.9974424552429667,99.82949701619779,50.947754,3.8831477e-06,3.8000267e-06,1.1356361e-05,33.25,63.73,6.73,5.34,34.28,7.21,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_16,odm_orthophoto,27,16,759,1402,4299902.456089093,618806.1270101533,0.5077637,0.11757758,2.4753226e-05,0.9053708439897699,91.38959931798807,49.223633,3.9354054e-06,3.915904e-06,1.2186752e-05,31.87,75.8,11.02,1.97,37.13,6.48,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_17,odm_orthophoto,27,17,805,1402,4299902.456089093,618808.4264298143,0.5667561,0.12724932,2.8583343e-05,0.7506393861892583,76.34271099744245,43.324387,3.6033473e-06,3.8018657e-06,1.3131453e-05,29.14,76.95,8.41,4.02,23.65,6.85,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_18,odm_orthophoto,27,18,851,1402,4299902.456089093,618810.7258494754,0.6459975,0.12715615,3.7731337e-05,0.7975277067348678,81.50042625745951,35.400246,3.2992964e-06,4.024564e-06,1.5876913e-05,30.55,82.23,1.95,2.55,32.12,6.69,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_19,odm_orthophoto,27,19,897,1402,4299902.456089093,618813.0252691364,0.48819023,0.080967225,2.8935652e-05,0.8618925831202046,87.68115942028986,51.180977,5.089819e-06,4.9548544e-06,1.4735421e-05,27.95,68.01,4.1,1.5,37.28,6.97,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_20,odm_orthophoto,27,20,943,1402,4299902.456089093,618815.3246887975,0.52017665,0.09709378,2.6836988e-05,0.9313725490196079,93.26513213981245,47.982334,4.147152e-06,4.4548433e-06,1.3093126e-05,31.45,66.89,5.37,3.54,37.24,6.93,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_21,odm_orthophoto,27,21,989,1402,4299902.456089093,618817.6241084585,0.51356846,0.097959496,3.0389338e-05,0.9138959931798807,93.22250639386189,48.643154,4.803652e-06,4.883478e-06,1.4933836e-05,32.52,68.79,3.03,3.56,24.24,6.92,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_22,odm_orthophoto,27,22,1035,1402,4299902.456089093,618819.9235281196,0.44810218,0.0761309,2.4923127e-05,0.9036658141517476,90.96334185848252,55.18978,5.130403e-06,4.9559085e-06,1.3438426e-05,31.02,66.04,2.34,3.45,28.89,6.75,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_23,odm_orthophoto,27,23,1081,1402,4299902.456089093,618822.2229477807,0.48862815,0.09195583,2.3730458e-05,0.9560954816709293,96.33418584825235,51.137184,4.1483095e-06,4.1583667e-06,1.205872e-05,33.39,66.25,1.66,2.65,36.46,7.1,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_24,odm_orthophoto,27,24,1127,1402,4299902.456089093,618824.5223674418,0.43713686,0.06706481,2.7015121e-05,0.9526854219948849,95.99317988064792,56.286312,5.8292753e-06,5.4351876e-06,1.4834692e-05,29.28,72.35,2.91,2.06,38.62,6.97,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_25,odm_orthophoto,27,25,1173,1402,4299902.456089093,618826.8217871028,0.5959948,0.11820554,3.11594e-05,0.7949701619778347,81.41517476555839,40.400524,3.3868853e-06,3.7958716e-06,1.3773723e-05,29.25,69.02,5.56,1.69,37.42,6.33,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_26,odm_orthophoto,27,26,1219,1402,4299902.456089093,618829.1212067639,0.52918506,0.0950889,2.8142496e-05,0.8154305200341005,82.65132139812447,47.081493,4.1880435e-06,4.2528222e-06,1.35692135e-05,32.09,71.12,2.51,2.63,31.21,6.35,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_27,odm_orthophoto,27,27,1265,1402,4299902.456089093,618831.420626425,0.48666248,0.0962074,2.887219e-05,0.8542199488491049,86.70076726342711,51.333748,5.1118445e-06,4.6659025e-06,1.47362925e-05,32.59,73.27,6.94,4.57,31.62,6.9,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_28,odm_orthophoto,27,28,1311,1402,4299902.456089093,618833.720046086,0.5381851,0.10975281,2.7145368e-05,0.8772378516624041,89.34356351236147,46.181488,3.773388e-06,3.8773946e-06,1.2822154e-05,30.34,72.75,7.25,1.43,33.37,6.48,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_29,odm_orthophoto,27,29,1357,1402,4299902.456089093,618836.019465747,0.5264295,0.10838842,3.0478093e-05,0.8026427962489343,81.67092924126173,47.35705,4.605579e-06,4.449649e-06,1.476534e-05,29.58,80.15,11.88,0.96,32.54,6.89,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_30,odm_orthophoto,27,30,1403,1402,4299902.456089093,618838.3188854081,0.52329195,0.09992331,2.9216439e-05,0.8836317135549873,90.19607843137256,47.670807,4.4885833e-06,4.374848e-06,1.4227762e-05,27.68,73.46,14.87,3.47,23.49,6.87,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_31,odm_orthophoto,27,31,1449,1402,4299902.456089093,618840.6183050692,0.5378715,0.113965124,2.7169912e-05,0.8751065643648764,88.02216538789429,46.212852,3.955175e-06,3.9196357e-06,1.3012122e-05,30.1,73.53,4.47,3.12,32.07,6.74,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_32,odm_orthophoto,27,32,1495,1402,4299902.456089093,618842.9177247302,0.46853393,0.089771934,2.6318736e-05,0.9305200341005968,94.3307757885763,53.146606,5.0377134e-06,4.676202e-06,1.3810957e-05,28.23,70.16,8.15,3.19,37.97,6.65,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_33,odm_orthophoto,27,33,1541,1402,4299902.456089093,618845.2171443913,0.55108315,0.11996263,2.443865e-05,1.0,100.0,44.891685,3.4553648e-06,3.343291e-06,1.1601827e-05,29.13,73.38,4.84,1.08,35.47,7.12,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_34,odm_orthophoto,27,34,1587,1402,4299902.456089093,618847.5165640523,0.52256465,0.10884184,2.5040134e-05,0.763000852514919,77.91986359761296,47.743534,3.8797925e-06,3.839657e-06,1.222678e-05,29.3,75.36,14.97,1.32,27.91,6.84,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_35,odm_orthophoto,27,35,1633,1402,4299902.456089093,618849.8159837134,0.4828321,0.0872909,2.8604325e-05,0.875532821824382,88.6615515771526,51.716793,5.1437355e-06,5.0700824e-06,1.4678891e-05,27.59,67.21,7.52,3.67,26.22,7.15,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_36,odm_orthophoto,27,36,1679,1402,4299902.456089093,618852.1154033744,0.5248348,0.09969534,2.517593e-05,0.8729752770673487,88.49104859335038,47.516518,3.776811e-06,3.8957473e-06,1.2169061e-05,31.49,74.25,3.46,0.83,40.71,7.25,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_37,odm_orthophoto,27,37,1725,1402,4299902.456089093,618854.4148230355,0.49754494,0.08461283,2.6876945e-05,0.9258312020460358,94.16027280477408,50.245506,4.5741635e-06,4.749785e-06,1.3533476e-05,28.51,65.23,3.09,3.89,43.4,5.91,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_38,odm_orthophoto,27,38,1771,1402,4299902.456089093,618856.7142426965,0.51003826,0.09496673,2.9155644e-05,0.8589087809036658,87.1696504688832,48.996174,4.7540607e-06,4.8563866e-06,1.4472983e-05,33.12,60.56,1.74,5.5,27.8,6.67,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_39,odm_orthophoto,27,39,1817,1402,4299902.456089093,618859.0136623576,0.54360527,0.11249515,2.7986742e-05,0.9130434782608695,92.02898550724638,45.639473,3.97397e-06,4.1276494e-06,1.3303208e-05,29.68,77.9,14.17,1.49,25.42,7.3,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_40,odm_orthophoto,27,40,1863,1402,4299902.456089093,618861.3130820188,0.43766698,0.0549625,2.5660804e-05,0.9467178175618073,95.2685421994885,56.2333,5.7297907e-06,5.752025e-06,1.4283733e-05,29.4,71.89,7.62,2.33,34.12,7.05,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_41,odm_orthophoto,27,41,1909,1402,4299902.456089093,618863.6125016798,0.5456979,0.095975704,3.161502e-05,0.8482523444160273,86.48763853367434,45.430206,4.398692e-06,4.7375784e-06,1.4937444e-05,32.97,64.82,3.6,4.76,36.23,6.11,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_42,odm_orthophoto,27,42,1955,1402,4299902.456089093,618865.9119213409,0.43588138,0.08217569,2.5273006e-05,0.9744245524296675,97.65558397271951,56.41186,5.525331e-06,4.902606e-06,1.3949994e-05,32.46,68.33,0.7,1.73,40.49,6.61,Wheat,Vegetative,HEALTHY
20260724_123113,G_27_43,odm_orthophoto,27,43,2001,1402,4299902.456089093,618868.2113410019,0.5319868,0.10793818,2.9554265e-05,0.7702472293265132,77.83461210571186,46.801323,4.329774e-06,4.503669e-06,1.4181566e-05,28.36,68.61,14.54,1.94,33.5,7.12,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_3,odm_orthophoto,28,3,161,1453,4299899.906089132,618776.2345545595,0.47282827,0.07896756,1.8880824e-05,0.9352088661551577,93.52088661551578,52.717175,3.5065798e-06,3.818285e-06,9.800356e-06,32.17,75.97,13.25,1.88,29.86,6.75,Wheat,Vegetative,HEALTHY
