Mission_ID,Grid_ID,Image,Row,Col,Pixel_X,Pixel_Y,Northing,Easting,Average_NDVI,Average_NDRE,Average_SAVI,Vegetation_Ratio,Canopy_Coverage,Crop_Stress_Indicator,Average_Red,Average_Green,Average_NIR,Temperature,Humidity,Rainfall,Wind_Speed,Soil_Moisture,Soil_pH,Crop_Type,Crop_Growth_Stage,Status
20260724_123113,G_28_24,jpr_20240528_AB01_MS_aligned_sun-all,28,24,1568,1567,4300308.727088111,621373.5849465177,0.4815052,0.09317496,2.5312002e-05,0.93125,94.4034090909091,51.849483,4.559136e-06,4.5919664e-06,1.299677e-05,29.8,77.74,12.91,5.23,27.11,6.86,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_25,jpr_20240528_AB01_MS_aligned_sun-all,28,25,1632,1567,4300308.727088111,621376.7849464986,0.52102524,0.08999855,2.8133858e-05,0.7625,77.35795454545455,47.897476,4.201873e-06,4.4140106e-06,1.3580173e-05,29.22,74.57,7.14,5.45,32.95,7.04,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_26,jpr_20240528_AB01_MS_aligned_sun-all,28,26,1696,1567,4300308.727088111,621379.9849464794,0.5484757,0.107364014,2.9969662e-05,0.8019886363636364,80.85227272727272,45.15243,4.0728673e-06,4.2709958e-06,1.4063123e-05,30.35,69.36,2.86,3.29,27.43,6.75,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_27,jpr_20240528_AB01_MS_aligned_sun-all,28,27,1760,1567,4300308.727088111,621383.1849464604,0.5709877,0.11384903,3.058763e-05,0.7383522727272728,75.08522727272727,42.90123,3.5906771e-06,3.9049105e-06,1.3786932e-05,30.99,70.69,14.39,1.6,38.68,6.76,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_28,jpr_20240528_AB01_MS_aligned_sun-all,28,28,1824,1567,4300308.727088111,621386.3849464413,0.5249922,0.105408795,2.7206403e-05,0.9045454545454545,91.2215909090909,47.50078,4.08297e-06,4.2134043e-06,1.3152087e-05,30.16,64.58,9.3,5.25,33.41,6.86,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_29,jpr_20240528_AB01_MS_aligned_sun-all,28,29,1888,1567,4300308.727088111,621389.5849464221,0.508864,0.09828165,2.6193657e-05,0.9116477272727272,92.2159090909091,49.1136,4.123958e-06,4.0689497e-06,1.2855482e-05,30.83,72.78,0.4,3.05,45.38,7.18,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_30,jpr_20240528_AB01_MS_aligned_sun-all,28,30,1952,1567,4300308.727088111,621392.784946403,0.5330649,0.10807156,3.1446823e-05,0.8011363636363636,80.85227272727272,46.69351,4.4965473e-06,4.893511e-06,1.49792395e-05,27.59,66.52,11.61,2.85,35.82,6.97,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_31,jpr_20240528_AB01_MS_aligned_sun-all,28,31,2016,1567,4300308.727088111,621395.9849463839,0.5395896,0.10740092,2.9391545e-05,0.7681818181818182,77.69886363636364,46.041042,4.0463883e-06,4.047417e-06,1.38439345e-05,32.83,63.39,2.15,1.22,36.9,6.06,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_32,jpr_20240528_AB01_MS_aligned_sun-all,28,32,2080,1567,4300308.727088111,621399.1849463647,0.5466674,0.121742725,3.129738e-05,0.8423295454545454,84.88636363636364,45.33326,4.2128327e-06,4.499461e-06,1.46457e-05,29.05,77.55,9.34,3.89,36.86,6.97,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_33,jpr_20240528_AB01_MS_aligned_sun-all,28,33,2144,1567,4300308.727088111,621402.3849463456,0.55135125,0.118275054,2.9671888e-05,0.7690340909090909,77.61363636363636,44.864876,3.8575517e-06,3.9484953e-06,1.3748548e-05,30.44,79.68,6.29,4.72,19.4,6.93,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_34,jpr_20240528_AB01_MS_aligned_sun-all,28,34,2208,1567,4300308.727088111,621405.5849463266,0.5289796,0.11182405,2.8272463e-05,0.8863636363636364,89.51704545454545,47.10204,4.148454e-06,4.2333786e-06,1.3572951e-05,29.48,71.45,10.46,3.67,31.9,6.86,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_35,jpr_20240528_AB01_MS_aligned_sun-all,28,35,2272,1567,4300308.727088111,621408.7849463074,0.5393501,0.11458194,2.9116442e-05,0.7920454545454545,80.3125,46.06499,3.9866613e-06,4.1018634e-06,1.3692499e-05,29.71,65.78,10.64,0.75,38.74,7.13,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_36,jpr_20240528_AB01_MS_aligned_sun-all,28,36,2336,1567,4300308.727088111,621411.9849462883,0.5395442,0.12413707,2.8033452e-05,0.7815340909090909,78.75,46.045578,3.6903502e-06,3.8740213e-06,1.3035174e-05,34.85,73.51,12.55,1.08,32.0,7.2,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_37,jpr_20240528_AB01_MS_aligned_sun-all,28,37,2400,1567,4300308.727088111,621415.1849462691,0.5674779,0.11947406,3.232169e-05,0.803409090909091,81.07954545454545,43.252213,3.8167536e-06,4.052764e-06,1.4591074e-05,31.55,74.1,8.22,4.43,32.89,6.66,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_38,jpr_20240528_AB01_MS_aligned_sun-all,28,38,2464,1567,4300308.727088111,621418.38494625,0.5062939,0.10320424,2.547671e-05,0.8394886363636364,84.82954545454545,49.37061,4.038967e-06,3.8728513e-06,1.2531495e-05,34.46,68.97,6.38,0.72,26.93,7.15,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_39,jpr_20240528_AB01_MS_aligned_sun-all,28,39,2528,1567,4300308.727088111,621421.5849462309,0.54410005,0.1125895,2.9913926e-05,0.8224431818181818,83.52272727272727,45.589996,3.9473994e-06,4.1222625e-06,1.3919084e-05,32.38,60.31,3.28,3.17,26.42,7.14,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_40,jpr_20240528_AB01_MS_aligned_sun-all,28,40,2592,1567,4300308.727088111,621424.7849462117,0.5096372,0.10101304,2.6724443e-05,0.8477272727272728,85.5965909090909,49.03628,4.1690964e-06,4.0405594e-06,1.3077561e-05,31.43,73.56,0.15,3.2,31.46,7.11,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_41,jpr_20240528_AB01_MS_aligned_sun-all,28,41,2656,1567,4300308.727088111,621427.9849461927,0.4594072,0.08067923,2.4166693e-05,0.8394886363636364,84.375,54.05928,4.7161197e-06,4.07745e-06,1.2771969e-05,32.63,68.28,8.63,2.55,35.69,6.77,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_42,jpr_20240528_AB01_MS_aligned_sun-all,28,42,2720,1567,4300308.727088111,621431.1849461736,0.43152228,0.064013496,2.3344917e-05,0.9982954545454545,99.88636363636364,56.847775,5.1522297e-06,4.333945e-06,1.2934151e-05,31.13,72.46,14.26,3.43,43.34,6.66,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_43,jpr_20240528_AB01_MS_aligned_sun-all,28,43,2784,1567,4300308.727088111,621434.3849461544,0.41358435,0.048916478,2.3617426e-05,1.0,100.0,58.641563,5.5789237e-06,4.818216e-06,1.34517e-05,32.56,75.55,6.21,1.03,38.67,6.84,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_44,jpr_20240528_AB01_MS_aligned_sun-all,28,44,2848,1567,4300308.727088111,621437.5849461353,0.4439046,0.061530303,2.5264022e-05,1.0,100.0,55.609535,5.285931e-06,4.8216534e-06,1.3707593e-05,34.97,72.95,13.48,2.11,41.03,6.65,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_45,jpr_20240528_AB01_MS_aligned_sun-all,28,45,2912,1567,4300308.727088111,621440.7849461162,0.4769043,0.080186374,2.5790605e-05,0.9630681818181818,96.96022727272727,52.309574,4.7046083e-06,4.4712433e-06,1.3301788e-05,33.5,71.52,0.82,4.53,29.01,6.66,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_46,jpr_20240528_AB01_MS_aligned_sun-all,28,46,2976,1567,4300308.727088111,621443.984946097,0.5383147,0.10373968,2.84681e-05,0.884090909090909,89.0909090909091,46.16853,3.994443e-06,4.199634e-06,1.3484147e-05,31.79,73.82,8.62,4.93,28.96,6.59,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_47,jpr_20240528_AB01_MS_aligned_sun-all,28,47,3040,1567,4300308.727088111,621447.184946078,0.5524698,0.11795563,3.0597912e-05,0.8519886363636363,85.5965909090909,44.75302,4.0511086e-06,4.44802e-06,1.4250794e-05,28.8,78.34,1.47,3.1,33.21,6.59,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_48,jpr_20240528_AB01_MS_aligned_sun-all,28,48,3104,1567,4300308.727088111,621450.3849460589,0.58072656,0.12509973,3.3610482e-05,0.7769886363636364,78.49431818181817,41.927345,3.9000097e-06,4.1851717e-06,1.5103945e-05,32.23,67.19,4.39,3.84,31.47,7.1,Wheat,Vegetative,HEALTHY
20260724_123113,G_28_49,jpr_20240528_AB01_MS_aligned_sun-all,28,49,3168,1567,4300308.727088111,621453.5849460397,0.58759487,0.15256143,3.211363e-05,0.7196022727272727,72.58522727272727,41.240513,3.7031446e-06,3.94237e-06,1.4408084e-05,29.5,72.33,5.51,5.77,33.3,6.65,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_0,jpr_20240528_AB01_MS_aligned_sun-all,29,0,32,1622,4300305.977279141,621296.7849469767,0.5512424,0.12386412,3.1011128e-05,0.9642045454545455,97.07386363636363,44.87576,4.0733667e-06,4.2873344e-06,1.4410806e-05,32.46,69.8,5.6,3.09,37.07,7.23,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_1,jpr_20240528_AB01_MS_aligned_sun-all,29,1,96,1622,4300305.977279141,621299.9849469576,0.5600036,0.12529434,3.3031578e-05,0.8383522727272728,84.54545454545455,43.99964,4.1012286e-06,4.586848e-06,1.51121985e-05,29.94,74.63,5.2,5.41,15.89,6.53,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_2,jpr_20240528_AB01_MS_aligned_sun-all,29,2,160,1622,4300305.977279141,621303.1849469384,0.5837127,0.11726559,3.4714918e-05,0.7681818181818182,78.18181818181819,41.62873,3.9230376e-06,4.2618185e-06,1.5495147e-05,31.46,71.43,8.52,5.99,21.05,6.64,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_3,jpr_20240528_AB01_MS_aligned_sun-all,29,3,224,1622,4300305.977279141,621306.3849469193,0.52478474,0.10520921,2.851713e-05,0.8585227272727273,86.67613636363637,47.521526,4.25279e-06,4.4581443e-06,1.3758851e-05,33.17,85.72,8.63,1.23,31.04,7.18,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_4,jpr_20240528_AB01_MS_aligned_sun-all,29,4,288,1622,4300305.977279141,621309.5849469001,0.5143573,0.09039998,2.5860994e-05,0.8144886363636363,82.30113636363636,48.564266,3.868629e-06,4.0791533e-06,1.2489259e-05,34.66,67.94,10.38,4.57,39.17,7.25,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_5,jpr_20240528_AB01_MS_aligned_sun-all,29,5,352,1622,4300305.977279141,621312.784946881,0.53455484,0.09552768,2.828859e-05,0.8323863636363636,84.00568181818183,46.544518,3.993097e-06,4.3976415e-06,1.3422967e-05,33.8,75.25,5.97,3.86,38.83,6.81,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_6,jpr_20240528_AB01_MS_aligned_sun-all,29,6,416,1622,4300305.977279141,621315.9849468619,0.43945652,0.05396673,2.1794322e-05,0.93125,94.0340909090909,56.054348,4.608887e-06,4.2311035e-06,1.1873904e-05,27.71,74.1,4.14,2.66,36.48,6.94,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_7,jpr_20240528_AB01_MS_aligned_sun-all,29,7,480,1622,4300305.977279141,621319.1849468428,0.47381824,0.06513863,2.5665737e-05,0.8210227272727273,82.64204545454545,52.618176,4.6371892e-06,4.7622484e-06,1.3192749e-05,31.08,68.51,9.32,4.77,40.53,6.87,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_8,jpr_20240528_AB01_MS_aligned_sun-all,29,8,544,1622,4300305.977279141,621322.3849468237,0.50097996,0.076027684,2.6556643e-05,0.8096590909090909,82.69886363636364,49.902004,4.167198e-06,4.283034e-06,1.3019738e-05,30.22,72.16,5.79,0.53,41.22,7.09,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_9,jpr_20240528_AB01_MS_aligned_sun-all,29,9,608,1622,4300305.977279141,621325.5849468046,0.4980802,0.077255584,2.5591864e-05,0.7559659090909091,76.39204545454545,50.191982,4.3045625e-06,4.299806e-06,1.2835481e-05,31.16,73.56,8.28,5.09,40.36,6.59,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_10,jpr_20240528_AB01_MS_aligned_sun-all,29,10,672,1622,4300305.977279141,621328.7849467854,0.48663652,0.07806071,2.6133459e-05,0.9571022727272728,96.42045454545455,51.33635,4.554574e-06,4.2584397e-06,1.3266042e-05,31.78,79.17,9.89,4.59,32.05,6.58,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_11,jpr_20240528_AB01_MS_aligned_sun-all,29,11,736,1622,4300305.977279141,621331.9849467663,0.49854195,0.091732025,2.6094402e-05,0.9019886363636364,91.16477272727272,50.145805,4.3882883e-06,4.3257837e-06,1.308673e-05,32.61,69.18,4.94,3.04,32.32,6.35,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_12,jpr_20240528_AB01_MS_aligned_sun-all,29,12,800,1622,4300305.977279141,621335.1849467471,0.5413313,0.09957461,3.1746713e-05,0.8383522727272728,84.6875,45.86687,4.441432e-06,4.773879e-06,1.5024089e-05,32.11,78.15,8.59,4.69,42.84,6.84,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_13,jpr_20240528_AB01_MS_aligned_sun-all,29,13,864,1622,4300305.977279141,621338.3849467281,0.6255081,0.12498514,3.7892132e-05,0.8036931818181818,81.5340909090909,37.44919,3.6115157e-06,4.235473e-06,1.6242748e-05,29.64,64.78,7.0,3.85,41.35,6.94,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_14,jpr_20240528_AB01_MS_aligned_sun-all,29,14,928,1622,4300305.977279141,621341.584946709,0.5654376,0.114201576,3.3408767e-05,0.865909090909091,87.30113636363637,43.456238,4.246728e-06,4.706856e-06,1.538343e-05,32.05,68.38,12.84,3.28,43.3,7.36,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_15,jpr_20240528_AB01_MS_aligned_sun-all,29,15,992,1622,4300305.977279141,621344.7849466898,0.5398796,0.10445223,3.082762e-05,0.8616477272727273,87.07386363636364,46.01204,4.3197338e-06,4.4312333e-06,1.4596005e-05,29.67,74.44,8.43,2.95,34.35,6.74,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_16,jpr_20240528_AB01_MS_aligned_sun-all,29,16,1056,1622,4300305.977279141,621347.9849466707,0.5301235,0.11848788,2.9728131e-05,0.8130681818181819,82.2159090909091,46.98765,4.3034697e-06,4.6123796e-06,1.4213223e-05,31.6,70.48,14.69,3.96,31.51,6.98,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_17,jpr_20240528_AB01_MS_aligned_sun-all,29,17,1120,1622,4300305.977279141,621351.1849466516,0.52779096,0.11780586,2.8445394e-05,0.8082386363636364,81.64772727272728,47.220905,4.127981e-06,4.2174797e-06,1.3610125e-05,34.34,68.07,14.51,4.88,34.58,6.91,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_18,jpr_20240528_AB01_MS_aligned_sun-all,29,18,1184,1622,4300305.977279141,621354.3849466324,0.5460609,0.13271302,3.0529107e-05,0.7897727272727273,80.05681818181817,45.39391,4.0231616e-06,4.352158e-06,1.4199921e-05,29.71,75.11,1.7,2.38,30.29,6.61,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_19,jpr_20240528_AB01_MS_aligned_sun-all,29,19,1248,1622,4300305.977279141,621357.5849466133,0.5639339,0.1306305,3.2359505e-05,0.8110795454545454,81.96022727272727,43.60661,4.0549694e-06,4.403188e-06,1.4841889e-05,32.17,72.99,1.32,5.66,30.76,6.94,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_20,jpr_20240528_AB01_MS_aligned_sun-all,29,20,1312,1622,4300305.977279141,621360.7849465943,0.49581492,0.123873785,2.7341892e-05,0.8613636363636363,86.875,50.418507,4.518197e-06,4.6421665e-06,1.3632503e-05,33.26,70.95,2.06,4.01,32.82,6.66,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_21,jpr_20240528_AB01_MS_aligned_sun-all,29,21,1376,1622,4300305.977279141,621363.9849465751,0.58730847,0.13129514,3.6315716e-05,0.8920454545454546,89.88636363636363,41.269154,4.1325015e-06,4.617205e-06,1.6238248e-05,30.08,74.51,0.91,3.8,40.02,6.81,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_22,jpr_20240528_AB01_MS_aligned_sun-all,29,22,1440,1622,4300305.977279141,621367.184946556,0.55277485,0.12275205,3.1316453e-05,0.8107954545454545,81.78977272727272,44.722515,4.0069594e-06,4.47652e-06,1.4446183e-05,26.13,69.59,9.43,2.65,30.07,6.86,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_23,jpr_20240528_AB01_MS_aligned_sun-all,29,23,1504,1622,4300305.977279141,621370.3849465369,0.52440256,0.09972892,2.8298464e-05,0.7764204545454545,78.23863636363636,47.559746,4.1730805e-06,4.349474e-06,1.3606248e-05,32.98,74.77,8.52,2.4,32.01,6.45,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_24,jpr_20240528_AB01_MS_aligned_sun-all,29,24,1568,1622,4300305.977279141,621373.5849465177,0.47348583,0.08010056,2.3979159e-05,0.9079545454545455,92.01704545454545,52.651417,4.451926e-06,4.397083e-06,1.2445255e-05,33.99,72.24,7.23,1.49,35.52,6.42,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_25,jpr_20240528_AB01_MS_aligned_sun-all,29,25,1632,1622,4300305.977279141,621376.7849464986,0.51133096,0.09177367,2.624836e-05,0.925,93.32386363636364,48.866905,4.1384424e-06,4.171952e-06,1.28882e-05,29.59,72.49,11.14,4.88,38.31,7.03,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_26,jpr_20240528_AB01_MS_aligned_sun-all,29,26,1696,1622,4300305.977279141,621379.9849464794,0.5481707,0.10702013,2.946387e-05,0.7960227272727273,80.39772727272727,45.18293,3.9225097e-06,4.1739836e-06,1.3744158e-05,29.77,70.6,8.36,2.09,32.83,6.6,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_27,jpr_20240528_AB01_MS_aligned_sun-all,29,27,1760,1622,4300305.977279141,621383.1849464604,0.55115753,0.12050003,2.7923674e-05,0.9417613636363636,94.82954545454545,44.884247,3.7560028e-06,3.8698977e-06,1.306421e-05,34.5,75.54,7.19,5.79,36.86,6.53,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_28,jpr_20240528_AB01_MS_aligned_sun-all,29,28,1824,1622,4300305.977279141,621386.3849464413,0.5257734,0.10501299,2.731757e-05,0.8747159090909091,88.69318181818183,47.42266,4.06768e-06,4.0747886e-06,1.3173855e-05,27.37,70.88,8.49,4.98,31.13,7.21,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_29,jpr_20240528_AB01_MS_aligned_sun-all,29,29,1888,1622,4300305.977279141,621389.5849464221,0.47806448,0.09373351,2.4881361e-05,0.9355113636363637,94.77272727272728,52.193554,4.5250617e-06,4.4063963e-06,1.281914e-05,30.01,73.03,5.27,2.96,44.71,7.16,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_30,jpr_20240528_AB01_MS_aligned_sun-all,29,30,1952,1622,4300305.977279141,621392.784946403,0.5246998,0.107073784,2.9432744e-05,0.8480113636363636,85.5965909090909,47.530018,4.303585e-06,4.279479e-06,1.4114874e-05,37.56,70.25,4.43,2.92,22.56,7.08,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_31,jpr_20240528_AB01_MS_aligned_sun-all,29,31,2016,1622,4300305.977279141,621395.9849463839,0.51926917,0.109916404,2.951526e-05,0.8244318181818182,83.52272727272727,48.073082,4.347226e-06,4.414579e-06,1.418603e-05,32.12,71.04,0.05,3.54,33.5,7.07,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_32,jpr_20240528_AB01_MS_aligned_sun-all,29,32,2080,1622,4300305.977279141,621399.1849463647,0.53688014,0.11396572,3.086218e-05,0.7957386363636364,80.82386363636364,46.311985,4.1986505e-06,4.3309105e-06,1.4486448e-05,30.97,66.82,12.94,2.58,19.33,6.34,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_33,jpr_20240528_AB01_MS_aligned_sun-all,29,33,2144,1622,4300305.977279141,621402.3849463456,0.6080029,0.13988185,3.647775e-05,0.8130681818181819,81.98863636363637,39.19971,3.6843076e-06,4.450313e-06,1.5844062e-05,29.41,74.55,8.27,4.82,28.53,6.73,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_34,jpr_20240528_AB01_MS_aligned_sun-all,29,34,2208,1622,4300305.977279141,621405.5849463266,0.55548704,0.11348556,3.110375e-05,0.7769886363636364,78.83522727272727,44.451298,3.9382257e-06,4.096517e-06,1.4306542e-05,33.41,68.94,4.36,1.4,36.37,6.65,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_35,jpr_20240528_AB01_MS_aligned_sun-all,29,35,2272,1622,4300305.977279141,621408.7849463074,0.5654226,0.12840375,3.1301293e-05,0.803125,81.07954545454545,43.45774,3.831175e-06,4.28523e-06,1.4265334e-05,29.34,63.96,11.84,0.85,36.0,7.59,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_36,jpr_20240528_AB01_MS_aligned_sun-all,29,36,2336,1622,4300305.977279141,621411.9849462883,0.5424229,0.12084184,2.7301976e-05,0.8832386363636363,89.26136363636363,45.75771,3.7059247e-06,3.8348e-06,1.2806897e-05,32.65,72.74,0.25,2.59,28.86,7.0,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_37,jpr_20240528_AB01_MS_aligned_sun-all,29,37,2400,1622,4300305.977279141,621415.1849462691,0.5477527,0.12057453,2.940351e-05,0.7957386363636364,80.22727272727272,45.22473,3.8917615e-06,3.993773e-06,1.3693291e-05,29.69,73.97,1.24,4.25,33.09,6.56,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_38,jpr_20240528_AB01_MS_aligned_sun-all,29,38,2464,1622,4300305.977279141,621418.38494625,0.5205083,0.10407002,2.7886701e-05,0.7585227272727273,76.73295454545455,47.949173,4.0068644e-06,4.046275e-06,1.3302777e-05,32.03,77.08,1.65,4.5,36.34,6.84,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_39,jpr_20240528_AB01_MS_aligned_sun-all,29,39,2528,1622,4300305.977279141,621421.5849462309,0.55590796,0.121794984,3.164123e-05,0.7948863636363637,80.2840909090909,44.409203,4.1270932e-06,4.3325063e-06,1.4674576e-05,33.86,79.0,1.18,4.65,29.21,6.25,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_40,jpr_20240528_AB01_MS_aligned_sun-all,29,40,2592,1622,4300305.977279141,621424.7849462117,0.54920393,0.112512305,3.216373e-05,0.8323863636363636,83.75,45.079605,4.1702715e-06,4.152683e-06,1.4891946e-05,31.45,66.5,1.25,3.07,33.38,7.15,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_41,jpr_20240528_AB01_MS_aligned_sun-all,29,41,2656,1622,4300305.977279141,621427.9849461927,0.5145867,0.10679843,2.7797396e-05,0.8201704545454546,82.5284090909091,48.541332,4.2466577e-06,4.0086825e-06,1.35127975e-05,29.82,73.64,11.69,2.41,39.42,6.92,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_42,jpr_20240528_AB01_MS_aligned_sun-all,29,42,2720,1622,4300305.977279141,621431.1849461736,0.49598804,0.09467595,2.6223364e-05,0.8326704545454545,84.0340909090909,50.4012,4.4061867e-06,4.277473e-06,1.3147621e-05,34.66,69.58,10.16,4.96,37.11,6.76,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_43,jpr_20240528_AB01_MS_aligned_sun-all,29,43,2784,1622,4300305.977279141,621434.3849461544,0.4946072,0.0903904,2.678546e-05,0.8715909090909091,87.67045454545455,50.53928,4.525769e-06,4.330364e-06,1.345458e-05,32.74,68.51,12.71,4.87,26.83,7.22,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_44,jpr_20240528_AB01_MS_aligned_sun-all,29,44,2848,1622,4300305.977279141,621437.5849461353,0.41981056,0.051739644,2.2299271e-05,0.9690340909090909,97.1590909090909,58.018948,5.1449565e-06,4.3127434e-06,1.257831e-05,29.26,76.71,10.02,3.03,42.58,6.77,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_45,jpr_20240528_AB01_MS_aligned_sun-all,29,45,2912,1622,4300305.977279141,621440.7849461162,0.42149296,0.047085922,2.2582552e-05,1.0,100.0,57.850708,5.151872e-06,4.3982345e-06,1.26796585e-05,31.62,66.49,8.92,3.66,32.94,6.71,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_46,jpr_20240528_AB01_MS_aligned_sun-all,29,46,2976,1622,4300305.977279141,621443.984946097,0.45968053,0.06693025,2.6234036e-05,1.0,100.0,54.031944,5.1596444e-06,4.901488e-06,1.3904659e-05,29.0,75.28,10.39,3.51,41.36,7.1,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_47,jpr_20240528_AB01_MS_aligned_sun-all,29,47,3040,1622,4300305.977279141,621447.184946078,0.49443582,0.09094091,2.7590928e-05,1.0,100.0,50.55642,4.697421e-06,4.7444373e-06,1.3894744e-05,30.79,70.79,0.27,1.92,33.43,6.93,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_48,jpr_20240528_AB01_MS_aligned_sun-all,29,48,3104,1622,4300305.977279141,621450.3849460589,0.5365145,0.117615886,2.9960382e-05,0.8630681818181818,86.78977272727273,46.34855,4.227597e-06,4.294412e-06,1.421477e-05,33.69,79.49,11.48,2.31,37.89,6.65,Wheat,Vegetative,HEALTHY
20260724_123113,G_29_49,jpr_20240528_AB01_MS_aligned_sun-all,29,49,3168,1622,4300305.977279141,621453.5849460397,0.5733861,0.13796557,3.1651303e-05,0.7045454545454546,71.2784090909091,42.661392,3.8249823e-06,4.131637e-06,1.43758125e-05,31.68,64.46,5.53,5.91,31.9,6.34,Wheat,Vegetative,HEALTHY
20260724_123113,G_30_0,jpr_20240528_AB01_MS_aligned_sun-all,30,0,32,1677,4300303.22747017,621296.7849469767,0.5298651,0.12642391,3.054032e-05,0.7710227272727272,77.75568181818183,47.013493,4.4330354e-06,4.5873307e-06,1.4613542e-05,31.73,68.24,2.9,3.56,40.79,6.49,Wheat,Vegetative,HEALTHY
20260724_123113,G_30_1,jpr_20240528_AB01_MS_aligned_sun-all,30,1,96,1677,4300303.22747017,621299.9849469576,0.5795847,0.13694878,3.4449433e-05,0.8772727272727273,88.06818181818183,42.041527,3.8783137e-06,4.17781e-06,1.536193e-05,35.32,73.96,10.98,3.78,23.65,7.17,Wheat,Vegetative,HEALTHY
20260724_123113,G_30_2,jpr_20240528_AB01_MS_aligned_sun-all,30,2,160,1677,4300303.22747017,621303.1849469384,0.52428436,0.1127715,2.9928045e-05,0.7875,79.60227272727273,47.571564,4.388609e-06,4.642577e-06,1.4365012e-05,32.3,70.02,0.77,3.75,38.36,6.97,Wheat,Vegetative,HEALTHY
20260724_123113,G_30_3,jpr_20240528_AB01_MS_aligned_sun-all,30,3,224,1677,4300303.22747017,621306.3849469193,0.57874966,0.11743858,3.230913e-05,0.7380681818181818,75.0284090909091,42.125034,3.5929247e-06,4.182196e-06,1.4363055e-05,31.7,80.12,11.64,4.99,26.19,6.77,Wheat,Vegetative,HEALTHY
